İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,ballRecovery,outfielderBlocks,appearances,expectedAssists,expectedGoals,goalsPrevented
Vando Félix,1520997,Liga Portugal 24/25,Liga Portugal Betclic,Vitória SC,6.6625,16,0,1,0,0,116,144,80.555555555556,33,84,62,5,10,33.333333333333,11,8,2,0,0,1,16.666666666667,8,2,37,44.578313253012,7,46.666666666667,556,0.0,0,0,1,0,0,0,4,57.142857142857,5,0,0,4,82,4,3,2,281,16,17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0.0,5,30,6,7,7,4,36.363636363636,0,38,112,0,20,0,16,0.8413354,0.3125,0.0
John Mary,795913,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,6.8428571428571,21,6,2,4,1,82,132,62.121212121212,27,55,35,7,11,42.307692307692,4,0,1,0,0,0,0.0,25,16,28,49.122807017544,25,39.68253968254,629,24.0,1,1,2,0,0,0,2,100.0,3,0,0,10,112,4,8,6,261,13,4,0,0,0,9,2,0,0,1,0,0,0,0,0,0,3,0.0,7,26,4,2,6,3,75.0,0,33,99,2,16,2,21,0.0,0.0,0.0
John Mary,795913,Superliga 24/25,Mozzart Bet Superliga,FK Novi Pazar,6.8416666666667,12,5,0,4,0,97,117,82.905982905983,30,68,39,4,7,35.0,3,2,2,0,0,1,33.333333333333,16,8,16,27.586206896552,9,34.615384615385,725,31.25,0,0,0,0,0,0,2,100.0,5,0,0,15,76,6,5,3,227,7,13,0,0,2,9,1,0,0,0,0,0,0,0,0,0,8,0.0,4,20,3,2,11,1,33.333333333333,0,33,87,0,9,0,12,0.0,0.0,0.0
John Mary,795913,Super Lig 23/24,Trendyol Süper Lig,Çaykur Rizespor,6.8,2,1,0,1,0,14,19,73.684210526316,6,8,3,1,0,0.0,2,0,0,0,0,0,0.0,2,1,6,60.0,1,16.666666666667,135,50.0,0,0,0,0,0,0,2,66.666666666667,0,0,0,2,12,1,2,1,42,5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0.0,1,0,0,3,1,1,50.0,0,7,12,0,1,0,2,0.01767324,0.3934,0.0
Aleksa Vukanović,842317,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,6.7481481481481,27,6,4,2,4,289,427,67.68149882904,87,202,130,26,17,50.0,14,3,2,0,1,3,23.076923076923,44,19,65,46.762589928058,47,41.228070175439,1890,13.636363636364,0,0,0,0,0,0,7,63.636363636364,17,0,0,32,277,6,26,15,749,34,25,1,0,5,9,8,0,0,2,0,0,0,0,0,0,24,0.0,26,34,13,11,17,11,78.571428571429,1,112,315,2,47,2,28,0.0,0.0,0.0
Aleksa Vukanović,842317,Superliga 24/25,Mozzart Bet Superliga,FK Vojvodina,7.4,2,1,2,1,1,18,27,66.666666666667,6,12,8,2,1,25.0,1,0,0,0,0,0,0.0,3,1,3,33.333333333333,5,55.555555555556,94,33.333333333333,0,0,0,0,0,0,1,100.0,2,0,0,3,21,1,0,0,49,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,2,4,2,1,0,1,100.0,0,7,22,1,3,0,4,0.0,0.0,0.0
Aleksa Vukanović,842317,Superliga 23/24,Mozzart Bet Superliga,FK Vojvodina,7.1758620689655,29,8,7,4,4,350,523,66.921606118547,86,272,181,32,20,39.21568627451,26,10,4,0,0,8,27.586206896552,46,19,112,49.777777777778,53,51.960784313725,1981,17.391304347826,0,0,1,0,0,0,10,37.037037037037,23,0,0,31,339,17,31,6,977,68,42,2,0,9,5,7,0,0,3,0,0,0,0,0,0,22,0.0,32,51,29,27,26,17,65.384615384615,0,114,438,2,70,0,29,0.0,0.0,0.0
Damjan Đokanović,1983681,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,6.3833333333333,6,0,1,0,0,12,19,63.157894736842,3,9,3,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,11.111111111111,3,50.0,117,0.0,0,0,0,0,0,0,0,0.0,0,1,0,1,19,1,0,0,35,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,1,0,4,0,0.0,0,5,14,0,2,0,8,0.0,0.0,0.0
Njegoš Petrović,844179,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,7.104,25,3,1,1,2,892,1076,82.899628252788,413,479,246,30,15,51.724137931034,43,16,6,0,0,12,27.272727272727,37,17,84,57.534246575342,25,51.020408163265,1985,8.1081081081081,1,1,0,0,3,0,70,51.851851851852,22,0,0,12,274,8,113,66,1414,26,29,1,0,8,1,7,0,0,8,0,0,0,0,0,0,23,0.0,30,29,44,135,25,30,69.767441860465,0,464,612,3,121,7,25,0.0,0.0,0.0
Njegoš Petrović,844179,Superliga 24/25,Mozzart Bet Superliga,FK Vojvodina,7.0727272727273,33,5,1,2,2,1326,1536,86.328125,612,722,326,28,16,53.333333333333,61,21,6,0,0,8,19.512195121951,50,23,117,54.166666666667,25,58.139534883721,2651,10.0,2,1,0,0,6,1,80,57.971014492754,23,1,0,18,315,17,142,81,1947,41,43,1,0,27,2,15,0,0,9,0,0,0,0,0,0,31,16.666666666667,28,30,41,138,38,40,65.573770491803,0,656,921,2,155,0,33,0.0,0.0,0.0
Njegoš Petrović,844179,Superliga 23/24,Mozzart Bet Superliga,FK Vojvodina,7.2647058823529,17,4,2,0,1,777,886,87.697516930023,328,452,224,16,7,38.888888888889,33,19,5,0,0,3,18.75,21,7,61,54.954954954955,16,57.142857142857,1354,19.047619047619,0,0,0,1,0,0,66,65.346534653465,10,0,0,10,157,9,93,57,1092,21,23,1,0,7,0,6,0,0,6,0,0,0,0,0,0,16,0.0,16,18,16,101,16,23,69.69696969697,0,350,552,2,106,0,17,0.0,0.0,0.0
Njegoš Petrović,844179,LaLiga 23/24,LaLiga,Granada,6.63,10,0,0,0,0,66,78,84.615384615385,23,43,19,2,3,60.0,5,1,0,0,0,0,0.0,2,1,9,75.0,2,66.666666666667,169,0.0,0,0,0,0,1,0,0,0.0,3,0,0,0,21,2,6,4,112,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2,5,1,2,3,2,40.0,0,27,52,0,11,0,10,0.06173558,0.0385,0.0
Lazar Ranđelović,938000,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,6.856,25,6,10,11,11,451,582,77.491408934708,143,308,184,39,19,40.425531914894,13,4,2,0,0,25,21.367521367521,57,22,44,33.587786259542,6,15.384615384615,2026,10.526315789474,0,0,1,0,1,0,11,47.826086956522,9,0,0,25,344,15,39,12,1010,12,20,1,0,16,19,18,1,0,5,0,0,0,0,0,0,23,0.0,38,47,117,23,23,10,76.923076923077,0,167,415,2,82,1,25,0.0,0.0,0.0
Lazar Ranđelović,938000,Superliga 24/25,Mozzart Bet Superliga,FK Vojvodina,6.8,7,0,0,1,0,49,74,66.216216216216,12,38,29,4,2,40.0,7,2,1,0,0,1,11.111111111111,4,2,13,61.904761904762,3,30.0,206,0.0,0,0,0,0,0,0,2,28.571428571429,0,0,0,2,45,1,5,5,126,4,1,0,0,2,4,1,0,0,0,0,0,0,0,0,0,2,0.0,4,5,9,7,3,5,71.428571428571,0,20,63,0,6,0,7,0.0,0.0,0.0
Milutin Vidosavljević,858238,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,6.8423076923077,26,7,6,0,1,427,558,76.523297491039,135,292,170,41,15,40.540540540541,26,14,4,0,0,18,30.0,32,12,67,43.225806451613,18,50.0,1691,21.875,1,1,1,0,0,0,15,45.454545454545,11,1,1,29,294,13,35,18,916,27,21,1,0,16,1,8,1,0,1,0,0,0,0,0,0,21,0.0,40,37,60,33,15,21,80.769230769231,0,169,389,2,92,1,26,0.0,0.0,0.0
Milutin Vidosavljević,858238,Superliga 24/25,Mozzart Bet Superliga,FK Radnički 1923,7.375,12,5,5,4,3,192,254,75.590551181102,40,161,106,20,10,52.631578947368,11,3,1,0,0,9,40.909090909091,35,11,34,47.222222222222,9,60.0,801,14.285714285714,1,1,0,0,3,1,4,36.363636363636,3,0,0,8,106,8,11,4,413,14,14,1,0,7,4,10,0,0,1,0,0,0,0,0,0,9,33.333333333333,20,19,22,11,16,6,54.545454545455,0,47,229,3,38,0,12,0.0,0.0,0.0
Milutin Vidosavljević,858238,Superliga 23/24,Mozzart Bet Superliga,FK Radnički 1923,7.2076923076923,26,11,4,9,3,444,558,79.569892473118,127,337,223,52,24,38.095238095238,24,11,1,0,0,20,40.816326530612,67,24,86,42.574257425743,21,61.764705882353,1934,16.417910447761,4,3,1,0,3,1,26,56.521739130435,16,0,0,37,280,16,34,19,1013,42,33,3,0,10,5,17,0,0,4,0,0,0,0,0,0,23,33.333333333333,52,63,49,46,34,17,70.833333333333,0,160,447,2,96,0,26,0.0,0.0,0.0
Marko Mladenović,1403053,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,6.625,8,1,0,2,1,79,92,85.869565217391,29,50,29,3,5,62.5,2,1,1,0,0,2,22.222222222222,7,1,10,47.619047619048,1,12.5,309,14.285714285714,0,0,0,0,0,0,3,50.0,1,0,0,1,34,2,3,2,137,3,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0.0,3,8,9,6,4,1,50.0,0,30,62,0,15,0,8,0.0,0.0,0.0
Marko Mladenović,1403053,Superliga 24/25,Mozzart Bet Superliga,FK Vojvodina,6.5083333333333,12,0,1,2,0,93,122,76.229508196721,35,59,29,5,3,30.0,11,2,1,0,0,1,7.6923076923077,6,0,24,47.058823529412,2,12.5,488,0.0,0,0,0,0,0,0,1,16.666666666667,6,0,0,4,67,2,3,1,217,10,11,1,0,7,1,3,0,0,0,0,0,0,0,0,0,3,0.0,5,10,13,6,7,6,54.545454545455,0,45,90,0,23,0,14,0.0,0.0,0.0
Marko Mladenović,1403053,Bundesliga 23/24,Bundesliga,Eintracht Frankfurt,6.6,1,0,0,0,0,2,3,66.666666666667,1,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,9,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,1,2,0,2,0,1,0.00027623,0.0,0.0
Milan Kolarević,1656646,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,6.655,20,4,3,2,3,211,314,67.197452229299,74,137,85,14,13,32.5,24,10,3,0,0,9,19.565217391304,26,10,54,38.848920863309,10,33.333333333333,1334,15.384615384615,0,0,0,1,0,0,17,48.571428571429,15,0,1,16,234,9,35,12,621,17,26,0,0,16,1,5,0,0,3,0,0,0,0,0,0,16,0.0,14,40,46,35,15,13,54.166666666667,0,93,221,0,60,1,20,0.0,0.0,0.0
Milan Kolarević,1656646,Superliga 23/24,Mozzart Bet Superliga,FK Voždovac,6.7818181818182,11,1,0,1,0,114,161,70.807453416149,36,84,49,7,19,52.777777777778,16,7,3,0,0,6,20.0,13,4,47,47.959183673469,5,26.315789473684,692,7.6923076923077,0,0,0,0,0,0,8,57.142857142857,3,0,0,6,121,5,7,4,359,12,17,1,0,12,1,5,0,0,0,0,0,0,0,0,0,8,0.0,7,36,30,14,13,10,62.5,0,45,146,0,30,0,11,0.0,0.0,0.0
Marko Veličković,1121635,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,6.75,16,3,4,2,3,143,187,76.470588235294,43,100,69,9,6,46.153846153846,9,1,1,0,0,2,25.0,26,13,25,47.169811320755,2,16.666666666667,638,11.538461538462,1,1,0,0,0,0,6,37.5,0,0,0,4,95,3,15,7,303,10,6,1,0,11,1,4,0,0,2,0,0,0,0,0,0,6,0.0,9,13,8,16,5,3,33.333333333333,0,50,137,2,22,0,17,0.0,0.0,0.0
Marko Veličković,1121635,Superliga 24/25,Mozzart Bet Superliga,FK Vojvodina,6.8444444444444,18,4,2,3,1,174,220,79.090909090909,41,133,97,10,4,36.363636363636,6,6,2,0,0,0,0.0,31,19,25,37.878787878788,3,30.0,840,12.903225806452,0,0,0,0,0,0,3,30.0,1,0,0,16,101,8,12,5,358,15,8,1,0,11,3,6,1,0,1,0,0,0,0,0,0,8,0.0,9,11,4,10,15,3,50.0,0,50,174,0,29,0,19,0.0,0.0,0.0
Marko Veličković,1121635,Superliga 23/24,Mozzart Bet Superliga,FK Mladost Lučani,6.7592592592593,27,6,3,10,0,347,430,80.697674418605,158,191,116,20,21,35.593220338983,27,15,3,0,0,2,40.0,44,19,88,40.552995391705,8,29.62962962963,2087,13.636363636364,0,0,2,0,0,0,21,60.0,7,0,0,43,245,10,28,15,823,41,19,1,0,31,5,9,0,0,0,0,0,0,0,0,0,25,0.0,20,59,5,35,33,20,74.074074074074,0,178,257,0,106,0,27,0.0,0.0,0.0
Vukan Savićević,257071,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,7.0423076923077,26,2,3,1,0,789,996,79.21686746988,310,479,263,31,18,56.25,32,16,4,0,0,6,15.789473684211,35,9,74,54.814814814815,14,58.333333333333,1504,5.7142857142857,1,1,0,0,0,0,53,55.789473684211,11,0,1,9,296,14,111,59,1293,24,23,0,0,16,2,9,0,0,1,0,0,0,0,0,0,15,0.0,31,32,38,95,11,24,75.0,0,365,631,2,95,4,27,0.0,0.0,0.0
Vukan Savićević,257071,Superliga 24/25,Mozzart Bet Superliga,FK Vojvodina,7.0115384615385,26,1,5,2,3,646,807,80.049566294919,225,435,233,42,13,30.232558139535,30,22,4,0,0,14,28.571428571429,37,12,73,42.690058479532,14,43.75,1317,2.7027027027027,0,0,0,0,3,0,28,48.275862068966,14,0,1,14,276,9,97,55,1138,31,35,1,0,21,3,9,0,0,2,0,0,0,0,0,0,14,0.0,42,43,49,58,16,20,66.666666666667,0,262,594,1,88,0,27,0.0,0.0,0.0
Vukan Savićević,257071,Superliga 23/24,Mozzart Bet Superliga,FK Vojvodina,7.0625,16,1,3,1,2,340,439,77.44874715262,142,204,117,21,12,48.0,34,4,1,0,0,6,17.647058823529,16,2,66,61.111111111111,12,57.142857142857,854,6.25,0,0,1,0,1,0,33,61.111111111111,2,0,0,11,174,6,64,40,652,20,12,1,0,7,2,7,0,0,0,0,0,0,0,0,0,11,0.0,21,25,34,54,12,20,58.823529411765,0,158,315,0,38,0,16,0.0,0.0,0.0
Petar Sukačev,1656621,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,6.5181818181818,11,0,2,1,0,137,195,70.25641025641,52,85,41,3,7,33.333333333333,14,6,0,0,0,7,21.875,8,2,26,37.142857142857,7,46.666666666667,659,0.0,0,0,0,0,0,0,12,42.857142857143,7,0,0,12,146,7,16,5,387,5,9,0,0,9,1,2,0,0,1,0,0,0,0,0,0,7,0.0,3,21,32,28,3,8,57.142857142857,0,67,128,0,37,0,11,0.0,0.0,0.0
Petar Sukačev,1656621,Superliga 24/25,Mozzart Bet Superliga,FK Vojvodina,6.2333333333333,3,0,0,1,0,20,28,71.428571428571,8,12,9,1,1,16.666666666667,0,0,1,0,0,0,0.0,2,2,2,15.384615384615,1,33.333333333333,84,0.0,0,0,0,0,0,0,0,0.0,0,0,0,4,22,0,1,1,48,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,6,3,1,4,0,0.0,0,10,21,0,4,0,3,0.0,0.0,0.0
Marko Poletanović,111754,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,6.7375,16,0,0,1,0,296,340,87.058823529412,130,166,71,8,4,50.0,6,12,1,0,0,4,22.222222222222,6,3,13,43.333333333333,3,37.5,577,0.0,0,0,0,0,2,0,10,40.0,12,0,0,4,79,3,24,16,442,3,5,0,0,4,0,0,0,0,1,0,0,0,0,0,0,7,0.0,8,8,18,25,4,6,100.0,0,141,199,0,41,3,17,0.0,0.0,0.0
Marko Poletanović,111754,Superliga 24/25,Mozzart Bet Superliga,FK Vojvodina,7.14,15,1,4,0,2,461,534,86.329588014981,187,283,144,25,5,45.454545454545,20,10,1,0,0,9,40.909090909091,9,4,34,60.714285714286,7,46.666666666667,916,11.111111111111,1,1,0,0,1,0,19,50.0,7,0,0,6,114,9,52,29,665,9,9,0,0,1,1,1,0,0,2,0,0,0,0,0,0,10,0.0,25,11,22,38,11,10,50.0,0,201,355,1,54,0,16,0.0,0.0,0.0
Dragan Kokanović,1114797,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,6.8136363636364,22,5,2,1,0,332,425,78.117647058824,141,191,96,12,15,60.0,27,14,7,0,0,3,13.636363636364,29,14,64,47.058823529412,19,38.775510204082,1024,17.241379310345,0,0,0,0,1,0,18,51.428571428571,15,0,0,18,178,6,28,11,686,22,30,0,0,15,2,7,0,0,1,0,0,0,0,0,0,11,0.0,12,25,22,35,12,20,74.074074074074,0,162,263,0,69,3,22,0.0,0.0,0.0
Dragan Kokanović,1114797,Superliga 24/25,Mozzart Bet Superliga,FK Vojvodina,7.0241379310345,29,5,0,5,0,631,780,80.897435897436,260,381,181,21,28,45.161290322581,46,22,4,0,0,10,31.25,59,23,130,52.845528455285,41,50.617283950617,2226,8.4745762711864,0,0,0,1,1,0,14,38.888888888889,22,0,1,30,297,14,40,24,1261,57,43,0,0,15,7,7,0,0,3,0,0,0,0,0,0,26,0.0,21,62,32,36,30,35,76.086956521739,0,306,506,2,105,0,29,0.0,0.0,0.0
Kufre Eta,1892868,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,6.65,10,0,1,0,1,276,337,81.899109792285,183,93,23,1,9,75.0,8,8,3,0,0,0,0.0,3,0,24,58.536585365854,14,56.0,522,0.0,0,0,0,1,0,0,15,36.585365853659,23,0,2,0,80,1,32,16,441,7,7,0,1,7,0,2,0,0,1,0,0,0,0,0,0,5,0.0,1,12,3,41,5,5,62.5,0,202,135,0,49,1,10,0.0,0.0,0.0
Slobodan Medojević,50306,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,6.6125,8,0,0,0,0,191,221,86.425339366516,85,106,45,4,0,0.0,2,6,1,0,0,1,50.0,1,0,5,38.461538461538,5,50.0,365,0.0,0,0,0,0,0,0,2,16.666666666667,1,0,0,0,39,0,12,6,257,3,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0.0,4,0,2,12,5,1,50.0,0,90,131,0,15,0,10,0.0,0.0,0.0
Slobodan Medojević,50306,Superliga 24/25,Mozzart Bet Superliga,FK Vojvodina,6.876,25,1,7,2,2,849,1008,84.22619047619,386,466,211,20,7,50.0,40,23,3,0,0,3,27.272727272727,13,2,72,54.135338345865,21,56.756756756757,1792,7.6923076923077,0,0,0,0,0,0,35,53.030303030303,34,0,0,5,211,7,72,45,1256,25,24,1,0,26,2,5,0,0,2,0,0,0,0,0,0,22,0.0,20,14,11,66,26,26,65.0,0,425,594,0,84,0,26,0.0,0.0,0.0
Uroš Nikolić,194450,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,7.0428571428571,7,1,2,1,1,83,103,80.582524271845,27,56,35,7,2,40.0,5,2,0,0,0,5,22.727272727273,8,4,8,53.333333333333,1,33.333333333333,211,12.5,0,0,0,0,0,0,8,57.142857142857,0,0,0,2,47,1,17,8,162,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0.0,7,5,22,14,1,4,80.0,0,31,72,1,14,1,7,0.0,0.0,0.0
Uroš Nikolić,194450,Superliga 24/25,Mozzart Bet Superliga,FK Vojvodina,6.95,24,4,5,3,5,437,555,78.738738738739,164,291,181,26,11,33.333333333333,23,4,2,0,0,18,25.714285714286,22,12,48,48.979591836735,11,36.666666666667,1342,18.181818181818,1,1,0,0,3,0,25,50.0,9,0,1,14,248,6,62,37,836,14,9,1,0,8,3,4,0,0,1,0,0,0,0,0,0,16,0.0,26,33,70,50,21,14,60.869565217391,0,197,428,3,69,0,24,0.0,0.0,0.0
Uroš Nikolić,194450,Superliga 23/24,Mozzart Bet Superliga,FK Vojvodina,6.9481481481481,27,2,2,3,2,467,596,78.355704697987,152,334,208,36,18,52.941176470588,17,4,0,0,0,19,29.6875,32,8,50,53.763440860215,9,32.142857142857,1271,6.25,0,0,0,0,5,1,36,64.285714285714,8,0,0,17,241,12,75,41,874,15,7,2,0,4,3,8,0,0,0,0,0,0,0,0,0,13,20.0,36,34,64,56,17,13,76.470588235294,0,173,487,1,74,0,27,0.0,0.0,0.0
Vlada Novevski,1000424,Superliga 23/24,Mozzart Bet Superliga,FK Voždovac,6.6636363636364,11,0,1,0,0,103,129,79.84496124031,53,54,28,3,2,40.0,5,9,0,0,0,4,26.666666666667,5,1,13,50.0,5,45.454545454545,398,0.0,0,0,0,0,0,0,5,31.25,8,0,0,3,51,1,8,1,226,6,5,0,0,2,2,1,0,0,0,0,0,0,0,0,0,4,0.0,3,5,15,16,7,3,60.0,0,62,82,0,27,0,11,0.0,0.0,0.0
Kornél Szűcs,1008297,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,6.825,4,0,0,0,0,126,151,83.443708609272,86,40,6,1,0,0.0,1,4,0,0,0,0,0.0,1,0,1,9.0909090909091,12,66.666666666667,279,0.0,0,0,0,0,0,0,3,25.0,16,0,0,0,27,0,6,2,186,0,9,0,0,1,0,1,0,0,2,0,0,0,0,0,0,3,0.0,1,0,0,12,1,0,0.0,0,91,60,0,8,1,4,0.0,0.0,0.0
Kornél Szűcs,1008297,Championship 24/25,Championship,Plymouth Argyle,6.7555555555556,36,0,0,1,1,1128,1313,85.910129474486,878,255,60,9,3,50.0,42,27,6,0,0,5,41.666666666667,11,2,52,51.485148514851,63,50.4,2836,0.0,0,0,0,0,0,0,43,39.090909090909,147,0,1,5,311,2,41,12,1830,10,38,1,0,7,2,1,0,0,3,0,0,0,0,0,0,31,0.0,9,6,12,110,59,23,54.761904761905,0,945,380,1,74,0,36,0.65324524,0.6338,0.0
Lazar Nikolić,862782,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,7.2142857142857,28,1,1,0,1,852,1137,74.934036939314,370,482,245,29,9,40.909090909091,76,33,5,0,0,20,21.739130434783,12,1,105,55.263157894737,24,52.173913043478,2520,8.3333333333333,0,0,0,0,0,0,69,36.702127659574,98,0,2,10,450,11,151,74,1899,20,33,0,0,29,0,3,0,0,12,0,0,0,0,0,0,28,0.0,29,22,92,188,24,52,68.421052631579,0,458,679,2,152,9,28,0.0,0.0,0.0
Lazar Nikolić,862782,Superliga 24/25,Mozzart Bet Superliga,FK Vojvodina,6.6727272727273,22,0,0,0,0,416,519,80.154142581888,184,243,124,11,5,35.714285714286,29,13,2,0,0,11,21.56862745098,9,4,56,53.846153846154,2,14.285714285714,1325,0.0,0,0,0,0,0,0,28,43.75,25,0,1,5,183,3,45,23,840,22,22,0,0,12,1,2,0,0,2,0,0,0,0,0,0,14,0.0,11,14,51,64,28,21,72.413793103448,0,215,355,0,61,0,23,0.0,0.0,0.0
Lazar Nikolić,862782,Superliga 23/24,Mozzart Bet Superliga,FK Crvena zvezda,6.9,13,0,0,0,0,307,364,84.340659340659,126,182,99,8,4,50.0,12,10,1,0,0,1,7.6923076923077,7,3,26,55.31914893617,11,68.75,658,0.0,0,0,0,0,0,0,22,46.808510638298,9,0,1,1,89,1,31,21,517,10,10,0,0,6,1,2,0,0,1,0,0,0,0,0,0,4,0.0,8,8,13,47,5,11,91.666666666667,0,140,237,1,41,0,13,0.0,0.0,0.0
Mihai Butean,796365,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,6.7333333333333,3,0,0,0,0,40,46,86.95652173913,28,12,3,0,0,0.0,1,0,0,0,0,0,0.0,0,0,1,33.333333333333,2,66.666666666667,65,0.0,0,0,0,0,0,0,0,0.0,4,0,0,0,8,0,2,1,54,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,0,1,100.0,0,30,16,0,4,0,4,0.0,0.0,0.0
Mihai Butean,796365,Superliga 24/25,Mozzart Bet Superliga,FK Vojvodina,6.9551724137931,29,1,1,1,2,746,994,75.050301810865,340,419,214,26,14,63.636363636364,53,33,6,0,0,13,16.25,15,1,80,55.555555555556,33,51.5625,2294,6.6666666666667,0,0,0,2,4,0,62,36.046511627907,86,0,0,11,390,3,131,65,1619,13,33,0,0,14,1,3,0,0,9,0,0,0,0,0,0,24,0.0,26,22,80,172,25,34,64.150943396226,0,422,652,0,123,0,29,0.0,0.0,0.0
Lucas Barros,974434,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,7.06,15,0,2,0,1,349,443,78.781038374718,168,181,91,10,7,50.0,40,14,4,0,0,8,25.806451612903,9,1,64,65.979381443299,25,67.567567567568,1092,0.0,0,0,0,1,0,0,30,41.095890410959,48,0,0,2,156,0,31,12,770,19,18,0,0,7,2,3,0,0,4,0,0,0,0,0,0,11,0.0,10,14,31,73,15,25,62.5,0,198,245,2,51,11,16,0.0,0.0,0.0
Lucas Barros,974434,Superliga 24/25,Mozzart Bet Superliga,FK Vojvodina,7.0740740740741,27,0,4,0,2,665,853,77.960140679953,300,385,207,27,21,53.846153846154,69,30,4,0,1,20,20.833333333333,16,5,144,63.436123348018,42,61.764705882353,2103,0.0,0,0,0,1,0,0,37,39.784946236559,68,0,0,9,365,6,45,19,1548,55,34,0,0,23,1,2,0,0,6,0,0,0,0,0,0,24,0.0,27,39,96,93,26,43,62.31884057971,1,367,582,3,114,0,29,0.0,0.0,0.0
Đorđe Crnomarković,795878,Superliga 25/26,Mozzart Bet Superliga,FK Vojvodina,6.9416666666667,24,0,1,2,0,795,972,81.79012345679,547,248,74,6,0,0.0,35,14,7,0,0,0,0.0,9,1,42,50.602409638554,50,54.945054945055,1928,0.0,0,0,0,0,0,0,73,43.712574850299,131,0,1,2,188,1,104,50,1245,7,31,0,0,10,1,0,0,0,9,0,0,0,0,0,0,23,0.0,6,1,2,167,18,25,71.428571428571,0,602,370,2,75,17,24,0.0,0.0,0.0
Đorđe Crnomarković,795878,Superliga 24/25,Mozzart Bet Superliga,FK Vojvodina,6.7481481481481,27,1,1,0,0,1149,1364,84.237536656891,730,419,128,6,3,50.0,30,20,10,2,2,0,0.0,12,2,41,39.423076923077,54,56.25,2280,8.3333333333333,0,0,0,0,0,0,89,44.723618090452,120,1,0,5,248,2,138,76,1665,8,41,0,0,15,1,1,0,0,4,0,0,0,0,0,0,26,0.0,6,6,2,199,37,22,73.333333333333,0,798,568,0,92,0,27,0.0,0.0,0.0
