İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,goals,assists,accuratePasses,totalPasses,accuratePassesPercentage,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,shotFromSetPiece,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToShot,wasFouled,fouls,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,crossesNotClaimed,matchesStarted,totalCross,totalLongBalls,goalsConceded,yellowRedCards,ballRecovery,appearances,countRating,bigChancesCreated,bigChancesMissed,expectedAssists,accurateOwnHalfPasses,accurateOppositionHalfPasses,tackles,interceptions,groundDuelsWon,groundDuelsWonPercentage,penaltyWon,penaltyConceded,freeKickGoal,errorLeadToGoal,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,hitWoodwork,ownGoals,penaltySave,punches,runsOut,successfulRunsOut,highClaims,setPieceConversion,totalAttemptAssist,totalContest,tacklesWon,tacklesWonPercentage,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,outfielderBlocks,goalsPrevented
Yevhenii Morozko,847356,Premier League 23/24,Ukrainian Premier League,NK Veres Rivne,6.6055555555556,1,0,220,303,72.61,23,5,15,62.5,2,0,1,6,23.08,5,2,14,46.67,1098,20.0,0,0,3,18,48.65,22,3,18,15,61,0,3,0,0,0,0,11,26,37,0,1,79,16,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Svityukha,1146616,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.76,0,0,77,116,66.38,6,3,25,75.76,2,0,0,3,25.0,15,2,13,52.0,491,0.0,0,0,0,5,41.67,7,3,26,8,13,1,0,1,0,0,0,4,12,12,0,0,29,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Svityukha,1146616,Premier League 24/25,Ukrainian Premier League,Kudrivka,6.7333333333333,0,0,2,5,0.0,0,0,1,100.0,0,0,0,1,0.0,0,0,0,0.0,21,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Svityukha,1146616,Premier League 23/24,Ukrainian Premier League,NK Veres Rivne,6.5833333333333,0,1,16,27,59.26,5,0,8,66.67,0,0,0,0,0.0,4,2,4,50.0,160,0.0,0,0,0,2,66.67,0,3,7,1,2,0,1,0,0,0,0,1,2,3,0,0,9,9,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Artur Dumaniuk,903554,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.87,1,1,543,658,82.52,54,11,10,90.91,4,0,0,1,50.0,20,4,33,48.53,1453,5.0,0,0,1,39,59.09,43,20,11,24,42,0,10,2,0,0,0,16,2,66,0,0,182,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Nagnoynyi,1155820,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.6529411764706,1,0,385,481,80.04,42,3,7,53.85,3,0,0,1,20.0,12,1,14,40.0,1173,8.333,0,0,0,26,50.0,10,9,15,18,27,0,5,0,0,0,0,12,5,52,0,0,106,17,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Nagnoynyi,1155820,Premier League 23/24,Ukrainian Premier League,Zoria Luhansk,6.9181818181818,1,1,194,242,80.17,21,8,9,64.29,2,0,0,1,100.0,10,1,6,60.0,622,10.0,0,0,0,1,5.56,6,1,13,9,11,0,3,0,0,0,0,6,1,18,0,0,53,11,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,3,
Jair Collahuazo,1470459,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.8,0,0,91,108,84.26,7,0,1,100.0,0,0,0,2,100.0,2,0,7,58.33,232,0.0,0,0,0,11,57.89,7,0,3,2,7,0,2,0,0,0,0,2,2,19,0,0,31,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Marian Faryna,1514356,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.825,0,0,86,106,81.13,6,0,2,100.0,2,0,0,0,0.0,1,0,8,53.33,283,0.0,0,0,0,11,45.83,13,2,3,1,4,0,0,0,0,0,0,3,0,24,0,0,37,4,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Marian Faryna,1514356,Premier League 24/25,Ukrainian Premier League,Shakhtar Donetsk,6.775,0,0,144,153,94.12,11,0,1,100.0,0,0,0,0,0.0,1,0,1,14.29,218,0.0,0,0,0,0,0.0,4,3,1,1,2,0,1,0,0,0,0,2,0,3,0,0,24,4,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Marian Faryna,1514356,Premier League 23/24,Ukrainian Premier League,Metalist 1925,6.5863636363636,1,0,714,851,83.9,72,3,20,60.61,4,0,0,6,30.0,7,1,32,54.24,1917,14.29,0,0,1,46,51.69,56,16,11,14,72,0,14,0,0,0,0,19,20,89,0,0,224,23,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleksii Husiev,1159583,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.7,0,0,28,38,73.68,5,0,3,100.0,1,0,0,2,50.0,2,0,1,33.33,109,0.0,0,0,0,2,100.0,4,1,2,3,5,0,0,0,0,0,0,1,4,2,0,0,10,2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yaroslav Kysyl,1393616,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.5,0,0,7,11,0.0,0,1,0,0.0,0,0,0,0,0.0,0,0,1,0.0,42,0.0,0,0,0,1,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,5,2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yaroslav Kysyl,1393616,Premier League 24/25,Ukrainian Premier League,Chornomorets Odesa,6.7875,0,0,515,679,75.85,45,12,45,75.0,4,0,0,30,42.25,7,2,23,50.0,1830,0.0,0,0,0,62,51.67,37,13,21,16,63,0,7,0,0,0,0,19,71,120,0,0,184,23,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yaroslav Kysyl,1393616,Premier League 23/24,Ukrainian Premier League,FC Minaj,6.5454545454545,0,0,190,244,77.87,14,0,7,77.78,2,0,0,2,14.29,4,1,9,45.0,755,0.0,0,0,0,28,53.85,18,7,13,14,33,0,0,0,0,0,0,8,14,52,0,0,65,11,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Bogdan Veklyak,1102978,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.66,0,0,287,355,80.85,19,4,0,0.0,1,0,0,1,50.0,1,0,16,51.61,648,0.0,0,0,0,33,50.0,13,7,3,3,10,0,5,1,0,0,0,7,2,66,0,0,72,10,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Bogdan Veklyak,1102978,Premier League 24/25,Ukrainian Premier League,Karpaty Lviv,6.55,0,0,6,11,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,30,0.0,0,0,0,2,0.0,1,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,6,2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Miroslav Serdyuk,1648166,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.625,0,0,658,790,83.29,59,2,2,100.0,2,0,0,1,33.33,6,1,42,49.41,1800,0.0,0,0,0,55,45.45,67,25,9,12,48,2,12,0,0,0,0,19,3,121,0,0,203,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Valerii Rohozynskyi,792462,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.57,1,0,130,188,69.15,12,1,10,83.33,1,0,0,4,22.22,6,2,9,60.0,608,16.67,0,0,0,9,42.86,13,7,11,6,21,1,0,0,0,0,0,4,18,21,0,0,45,10,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Valerii Rohozynskyi,792462,Premier League 23/24,Ukrainian Premier League,FC Minaj,6.7384615384615,0,1,91,142,64.08,7,9,10,76.92,3,0,0,8,42.11,7,4,12,44.44,690,0.0,0,0,1,14,51.85,6,2,6,13,21,1,1,0,0,0,0,6,19,27,0,0,60,13,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Artem Macheliuk,887196,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.5857142857143,0,0,588,750,78.4,64,13,21,58.33,0,0,0,23,46.94,5,2,40,46.51,1890,0.0,0,0,0,45,54.22,59,22,45,15,67,1,5,0,0,0,0,19,49,83,0,0,198,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Maksym Melnychuk,1001729,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.5882352941176,0,1,482,619,77.87,46,11,9,64.29,3,0,0,10,32.26,1,0,18,52.94,1381,0.0,0,0,0,45,51.14,27,9,6,8,50,0,5,1,0,0,0,15,31,88,0,0,119,18,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Maksym Melnychuk,1001729,Premier League 24/25,Ukrainian Premier League,Kudrivka,6.7090909090909,0,1,289,360,80.28,33,5,6,66.67,3,0,1,6,37.5,4,2,9,45.0,827,0.0,1,0,0,29,56.86,18,8,8,13,31,0,3,0,0,0,0,9,16,51,0,1,62,9,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Anton Yashkov,220805,Premier League 25/26,Ukrainian Premier League,Kudrivka,7.0933333333333,0,1,297,356,83.43,21,1,0,0.0,2,0,0,0,0.0,0,0,7,87.5,1350,0.0,0,0,0,118,69.41,5,3,4,0,0,0,0,0,52,2,1,15,0,170,24,0,57,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Roman Lyopka,793119,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.76,0,0,100,119,84.03,5,0,0,0.0,0,0,0,0,0.0,0,0,2,50.0,450,0.0,0,0,0,30,63.83,1,0,0,0,0,0,0,0,19,0,2,5,0,47,11,0,20,5,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Illia Karavashchenko,966623,Premier League 25/26,Ukrainian Premier League,Kudrivka,7.3,0,0,48,61,78.69,2,0,0,0.0,0,0,0,0,0.0,0,0,2,100.0,180,0.0,0,0,0,24,70.59,3,1,0,0,0,0,0,0,4,1,0,2,0,34,1,0,6,2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Igor Neves,1132966,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.625,1,0,80,112,71.43,5,5,9,60.0,3,0,0,2,28.57,19,8,20,25.32,955,5.263,0,0,0,1,50.0,6,4,16,14,2,0,5,0,0,0,0,9,7,2,0,0,22,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Igor Neves,1132966,Premier League 24/25,Ukrainian Premier League,Karpaty Lviv,6.7,2,2,196,231,84.85,9,10,28,70.0,2,0,0,1,16.67,40,13,25,23.15,1747,5.0,2,0,0,6,85.71,9,3,27,27,2,5,2,1,0,0,0,19,6,7,0,0,41,30,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ivan Denysov,1563581,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.6,0,0,3,4,75.0,0,0,1,100.0,0,0,0,0,0.0,0,0,0,0.0,55,0.0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ivan Denysov,1563581,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.5,0,0,3,3,0.0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,19,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Bogdan Kyrykovych,2141219,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.5,0,0,7,7,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,1,0.0,22,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Beknaz Almazbekov,1196016,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.53,0,0,65,83,78.31,8,3,4,50.0,0,0,0,1,25.0,3,2,1,10.0,380,0.0,1,0,0,1,50.0,6,1,4,11,8,1,2,0,0,0,0,3,4,2,0,0,18,11,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Beknaz Almazbekov,1196016,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.675,0,0,59,70,84.29,5,3,4,57.14,0,0,0,2,66.67,3,1,5,41.67,280,0.0,0,0,0,4,100.0,1,1,5,3,3,0,0,0,0,0,0,3,3,4,0,0,19,8,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Samba Diallo,982323,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.6666666666667,0,1,27,32,84.38,1,1,5,62.5,1,0,0,0,0.0,3,0,2,40.0,217,0.0,0,0,0,0,0.0,6,0,5,2,2,0,0,0,0,0,0,3,1,0,0,0,10,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Samba Diallo,982323,Premier League 23/24,Ukrainian Premier League,Dynamo Kyiv,6.9625,1,0,56,64,87.5,5,3,14,66.67,2,0,0,0,0.0,14,8,3,42.86,276,7.143,0,0,0,1,25.0,1,1,8,7,6,2,0,0,0,0,0,2,0,4,0,0,14,10,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Talles Brener,1018265,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.5166666666667,0,0,145,180,80.56,15,0,8,88.89,2,0,0,3,60.0,6,3,1,16.67,540,0.0,0,0,0,5,41.67,3,4,4,3,1,1,0,0,0,0,0,6,5,12,0,0,34,6,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Talles Brener,1018265,Premier League 23/24,Ukrainian Premier League,Rukh Lviv,7.0565217391304,5,3,482,553,87.16,61,19,39,75.0,2,0,0,7,35.0,42,16,2,12.5,1499,11.9,1,1,1,19,61.29,6,4,11,14,24,3,1,1,0,0,0,15,20,31,0,0,97,23,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Vlad Raileanu,1124044,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.6714285714286,0,0,103,150,68.67,11,6,10,71.43,0,0,0,2,50.0,15,3,4,28.57,716,0.0,0,0,0,7,50.0,7,3,7,7,1,0,1,0,0,0,0,8,4,14,0,0,24,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Klayver,1836810,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.5294117647059,1,0,203,253,80.24,10,8,28,54.9,1,0,0,6,37.5,7,1,2,12.5,964,14.29,0,0,0,3,60.0,1,1,19,8,10,1,1,0,0,0,0,11,16,5,0,0,43,17,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Klayver,1836810,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.6333333333333,1,0,108,131,82.44,6,4,30,60.0,1,0,1,2,22.22,6,4,4,33.33,507,16.67,0,0,0,1,50.0,2,1,10,11,9,3,0,0,0,0,0,3,9,2,0,1,38,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Klayver,1836810,Premier League 23/24,Ukrainian Premier League,Rukh Lviv,6.5,0,0,2,2,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,9,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleh Dziurynets,2216112,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,4,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Mukhammed Dzhurabaiev,1836991,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.5,0,0,4,6,0.0,1,1,0,0.0,0,0,0,0,0.0,0,0,0,0.0,42,0.0,0,0,0,0,0.0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Mukhammed Dzhurabaiev,1836991,Premier League 23/24,Ukrainian Premier League,Rukh Lviv,6.6,0,0,1,1,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,9,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Andriy Kitela,1404246,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.4666666666667,0,0,196,284,69.01,31,5,7,58.33,5,0,0,8,33.33,8,2,4,17.39,901,0.0,0,0,2,44,52.38,21,6,4,21,36,1,2,0,0,0,0,9,24,84,0,0,57,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Andriy Kitela,1404246,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.7428571428571,0,0,124,183,67.76,29,4,1,100.0,3,0,0,5,23.81,3,0,3,37.5,534,0.0,0,0,1,21,51.22,11,1,2,7,23,0,1,0,0,0,0,6,21,41,0,0,47,7,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ostap Prytula,887206,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.8,1,0,480,605,79.34,59,24,12,80.0,6,0,0,9,50.0,22,4,15,27.78,1739,4.545,2,1,0,23,46.0,17,10,17,31,29,0,2,1,0,0,0,18,18,50,0,0,111,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ostap Prytula,887206,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.77,2,1,268,343,78.13,34,14,9,47.37,1,0,0,10,45.45,21,7,15,39.47,1080,9.524,2,1,0,7,28.0,8,3,6,6,8,1,4,2,0,0,0,11,22,25,0,0,71,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ostap Prytula,887206,Premier League 23/24,Ukrainian Premier League,Rukh Lviv,6.7533333333333,1,1,172,216,79.63,25,9,6,66.67,1,0,0,6,54.55,11,3,3,20.0,681,9.091,1,1,1,7,50.0,3,3,2,6,13,0,0,0,0,0,0,7,11,14,0,0,36,17,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Pidgurskyi,1218994,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.645,0,0,300,395,75.95,30,8,7,87.5,3,0,0,1,16.67,5,0,39,54.93,1300,0.0,0,0,0,16,38.1,38,11,14,17,23,3,8,0,0,0,0,13,6,42,0,0,129,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Pidgurskyi,1218994,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.7821428571429,0,1,411,544,75.55,75,6,4,66.67,4,0,0,1,100.0,16,3,49,52.69,1921,0.0,0,0,0,41,57.75,38,11,12,30,35,2,5,0,0,0,0,20,1,71,0,0,222,28,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Pidgurskyi,1218994,Premier League 23/24,Ukrainian Premier League,Rukh Lviv,6.8375,2,0,282,348,81.03,41,3,1,50.0,4,0,0,0,0.0,17,5,21,48.84,1060,11.77,2,1,0,18,51.43,17,6,9,16,24,1,7,0,0,0,0,12,1,35,0,0,134,16,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Kostiantyn Kvas,1404672,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.325,0,0,21,25,84.0,1,0,1,100.0,0,0,0,0,0.0,3,0,0,0.0,119,0.0,0,0,0,2,100.0,0,0,1,3,1,0,0,0,0,0,0,1,0,2,0,0,5,7,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Kostiantyn Kvas,1404672,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.5,0,0,2,3,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,9,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Vasyl Runich,1022524,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.58125,0,2,104,141,73.76,5,5,9,69.23,2,0,0,1,20.0,13,4,3,18.75,718,0.0,0,0,0,4,40.0,5,1,12,13,18,1,0,0,0,0,0,4,5,10,0,0,32,16,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Vasyl Runich,1022524,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.5619047619048,1,0,150,201,74.63,12,2,14,63.64,2,0,0,1,9.09,9,4,5,21.74,947,11.11,0,0,0,5,38.46,9,3,13,15,22,1,2,0,0,0,0,8,11,13,0,0,62,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Vasyl Runich,1022524,Premier League 23/24,Ukrainian Premier League,Rukh Lviv,6.7068965517241,4,0,141,187,75.4,8,6,26,55.32,5,0,0,2,22.22,25,11,4,12.12,1133,16.0,0,0,0,2,25.0,8,4,22,15,24,5,1,0,0,0,0,9,9,8,0,0,49,29,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Maksym Boiko,1406653,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.55,0,0,99,129,76.74,14,1,2,66.67,1,0,0,0,0.0,0,0,5,38.46,537,0.0,0,0,0,8,61.54,8,4,5,11,5,0,2,0,0,0,0,6,1,13,0,0,48,10,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
