İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,goals,assists,accuratePasses,totalPasses,accuratePassesPercentage,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,shotFromSetPiece,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToShot,wasFouled,fouls,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,crossesNotClaimed,matchesStarted,totalCross,totalLongBalls,goalsConceded,yellowRedCards,ballRecovery,appearances,countRating,bigChancesCreated,bigChancesMissed,expectedAssists,accurateOwnHalfPasses,accurateOppositionHalfPasses,tackles,interceptions,groundDuelsWon,groundDuelsWonPercentage,penaltyWon,penaltyConceded,freeKickGoal,errorLeadToGoal,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,hitWoodwork,ownGoals,penaltySave,punches,runsOut,successfulRunsOut,highClaims,setPieceConversion,totalAttemptAssist,totalContest,tacklesWon,tacklesWonPercentage,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,outfielderBlocks,goalsPrevented
Yevgen Volynets,863373,Premier League 25/26,Ukrainian Premier League,Polissya Zhytomyr,7.2263157894737,0,0,519,583,89.02,10,0,0,0.0,2,0,0,0,0.0,0,0,10,90.91,1710,0.0,0,0,0,99,65.13,15,2,3,0,1,0,0,0,50,12,1,19,0,152,10,0,61,19,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Yevgen Volynets,863373,Premier League 24/25,Ukrainian Premier League,Polissya Zhytomyr,6.8590909090909,0,0,382,450,84.89,21,0,0,0.0,2,0,1,0,0.0,0,0,10,90.91,1980,0.0,0,0,0,114,65.14,17,2,1,1,2,0,0,0,46,6,1,22,0,175,22,1,79,22,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Oleh Kudryk,792295,Premier League 25/26,Ukrainian Premier League,Polissya Zhytomyr,6.7333333333333,0,0,79,85,92.94,1,0,0,0.0,0,0,0,0,0.0,0,0,1,100.0,270,0.0,0,0,0,10,71.43,0,1,1,0,0,0,0,0,9,1,0,3,0,14,5,0,11,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Oleh Kudryk,792295,Premier League 24/25,Ukrainian Premier League,Polissya Zhytomyr,6.9777777777778,0,0,131,148,88.51,9,0,0,0.0,0,0,0,0,0.0,0,0,5,83.33,780,0.0,0,0,0,41,71.93,3,1,3,0,0,0,0,0,17,3,1,8,0,57,6,0,26,9,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Oleh Kudryk,792295,Premier League 23/24,Ukrainian Premier League,Polissya Zhytomyr,7.0777777777778,0,0,134,159,84.28,9,0,0,0.0,0,0,0,0,0.0,0,0,6,100.0,810,0.0,0,0,0,26,53.06,3,1,3,0,0,0,0,0,30,4,0,9,0,49,11,0,43,9,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Vasyl Kravets,791172,Premier League 23/24,Ukrainian Premier League,Polissya Zhytomyr,6.8105263157895,0,0,745,874,85.24,69,4,7,70.0,3,0,1,5,50.0,10,4,26,50.98,1494,0.0,0,0,0,69,46.94,46,14,6,13,39,0,13,0,0,0,0,15,10,147,0,1,185,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Artem Shabanov,114171,Premier League 23/24,Ukrainian Premier League,Polissya Zhytomyr,6.9125,0,0,1010,1163,86.84,67,2,3,75.0,3,0,0,0,0.0,8,2,48,57.83,2160,0.0,0,0,0,87,55.41,69,21,11,10,44,0,12,1,0,0,0,24,3,157,0,0,226,24,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Pylyp Budkivskyi,137679,Premier League 23/24,Ukrainian Premier League,Polissya Zhytomyr,7.1444444444444,4,0,252,321,78.5,23,11,4,44.44,4,0,0,1,14.29,31,9,82,66.13,1398,12.9,0,0,0,8,72.73,25,5,28,22,6,5,3,2,0,0,0,14,7,11,0,0,48,18,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Bohdan Kushnirenko,837028,Premier League 23/24,Ukrainian Premier League,Polissya Zhytomyr,6.892,4,2,534,609,87.68,65,10,10,58.82,4,1,2,2,40.0,26,9,62,57.41,1780,15.38,1,1,0,28,54.9,52,11,27,31,42,2,8,0,0,0,0,17,5,51,0,2,181,25,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Ndukve,1186166,Premier League 23/24,Ukrainian Premier League,Polissya Zhytomyr,6.7666666666667,1,0,71,94,75.53,3,2,7,58.33,3,0,0,2,66.67,13,5,8,40.0,440,7.692,0,0,0,2,66.67,3,1,6,5,2,1,1,0,0,0,0,5,3,3,0,0,14,10,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Danyil Checher,1525613,Premier League 23/24,Ukrainian Premier League,Polissya Zhytomyr,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Artem Kozak,976983,Premier League 23/24,Ukrainian Premier League,Polissya Zhytomyr,7.1576923076923,4,2,526,704,74.72,61,36,52,73.24,2,0,0,12,27.27,47,10,20,31.75,1916,8.511,1,1,7,39,43.82,10,7,11,21,29,3,2,1,0,0,0,20,44,89,0,0,101,26,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
