İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,goals,assists,accuratePasses,totalPasses,accuratePassesPercentage,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,shotFromSetPiece,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToShot,wasFouled,fouls,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,crossesNotClaimed,matchesStarted,totalCross,totalLongBalls,goalsConceded,yellowRedCards,ballRecovery,appearances,countRating,bigChancesCreated,bigChancesMissed,expectedAssists,accurateOwnHalfPasses,accurateOppositionHalfPasses,tackles,interceptions,groundDuelsWon,groundDuelsWonPercentage,penaltyWon,penaltyConceded,freeKickGoal,errorLeadToGoal,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,hitWoodwork,ownGoals,penaltySave,punches,runsOut,successfulRunsOut,highClaims,setPieceConversion,totalAttemptAssist,totalContest,tacklesWon,tacklesWonPercentage,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,outfielderBlocks,goalsPrevented
Taras Mykhavko,1413197,Premier League 23/24,Ukrainian Premier League,Dynamo Kyiv,7.1,0,0,536,591,90.69,56,3,3,100.0,0,0,0,0,0.0,5,0,20,83.33,616,0.0,0,0,0,20,44.44,17,2,5,3,10,0,2,1,0,0,0,7,0,45,0,0,67,8,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Taras Mykhavko,1413197,UEFA Europa League 24/25,UEFA Europa League,Dynamo Kyiv,6.8571428571429,0,0,425,505,84.158415841584,64,1,0,0.0,2,0,0,0,0.0,1,0,17,50.0,620,0.0,0,0,0,22,37.931034482759,40,0,7,7,5,0,0,0,0,1,0,7,3,58,15,0,27,7,7,0,0,0.10632958,260,165,11,6,18,54.545454545455,0,1,0,0,1,94,0,38,14,614,0,0,0,0,0,0,0,0,1,2,10,90.909090909091,304,204,0,0.0586,0,0.0
Aliou Thiare,1561784,Premier League 25/26,Ukrainian Premier League,Dynamo Kyiv,6.9875,1,0,390,447,87.25,43,0,3,75.0,2,0,0,2,66.67,3,2,11,55.0,716,33.33,0,0,0,25,47.17,23,5,5,5,14,0,6,0,0,0,0,8,3,53,0,0,80,8,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Oleksandr Tymchyk,978286,Premier League 25/26,Ukrainian Premier League,Dynamo Kyiv,6.76,0,0,167,212,78.77,20,3,8,88.89,0,0,0,5,27.78,2,1,5,29.41,456,0.0,0,0,0,11,44.0,13,3,9,4,9,0,0,0,0,0,0,4,18,25,0,0,46,10,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Oleksandr Tymchyk,978286,Premier League 24/25,Ukrainian Premier League,Dynamo Kyiv,7.065,0,0,814,1012,80.43,90,18,21,80.77,0,0,0,20,25.64,17,4,24,54.55,1800,0.0,0,0,0,29,46.77,34,14,19,15,39,3,8,2,0,0,0,20,78,62,0,0,209,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Oleksandr Tymchyk,978286,Premier League 23/24,Ukrainian Premier League,Dynamo Kyiv,6.8681818181818,2,0,816,966,84.47,95,11,15,65.22,3,1,1,17,34.0,17,5,24,54.55,1917,11.77,0,0,0,18,32.73,38,11,22,20,71,2,5,0,0,0,0,21,50,55,0,1,188,23,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Oleksandr Tymchyk,978286,UEFA Europa League 24/25,UEFA Europa League,Dynamo Kyiv,6.64,0,0,165,189,87.301587301587,43,2,1,33.333333333333,1,0,0,4,40.0,3,0,3,50.0,386,0.0,0,0,0,7,63.636363636364,12,0,2,3,3,1,0,0,0,1,0,4,10,11,8,0,18,5,5,1,1,0.5260276,81,88,6,6,9,42.857142857143,0,1,0,0,4,51,2,7,2,287,0,0,0,0,0,0,0,0,2,3,3,50.0,89,110,0,0.1938,0,0.0
Denys Popov,887247,Premier League 25/26,Ukrainian Premier League,Dynamo Kyiv,7.0363636363636,1,0,501,545,91.93,51,1,2,100.0,2,0,0,0,0.0,4,2,30,56.6,839,25.0,0,0,0,19,54.29,31,2,10,15,10,0,4,0,0,0,0,9,0,35,0,0,114,11,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Denys Popov,887247,Premier League 24/25,Ukrainian Premier League,Dynamo Kyiv,6.9666666666667,1,0,1058,1193,88.68,80,4,8,61.54,6,1,1,0,0.0,10,4,53,63.1,1738,10.0,0,0,0,41,39.05,51,19,8,22,24,2,6,1,0,0,0,20,0,105,0,1,223,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Denys Popov,887247,Premier League 23/24,Ukrainian Premier League,Dynamo Kyiv,7.0833333333333,1,0,1363,1486,91.72,150,4,10,71.43,1,1,1,0,0.0,15,3,52,67.53,2160,6.667,0,0,0,85,62.04,58,14,7,22,33,1,14,1,0,0,0,24,0,137,0,1,269,24,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Denys Popov,887247,UEFA Europa League 24/25,UEFA Europa League,Dynamo Kyiv,6.76,0,0,162,197,82.233502538071,6,2,3,75.0,0,0,0,0,0.0,0,0,7,50.0,370,0.0,0,0,0,12,41.379310344828,21,0,2,4,4,0,0,0,0,0,0,4,0,29,8,0,18,5,5,0,0,0.04460895,127,35,8,15,13,56.521739130435,0,1,0,0,1,39,0,17,5,259,0,0,0,0,0,0,0,0,2,4,4,50.0,145,52,0,0.0,0,0.0
Oleksandr Karavayev,137682,Premier League 25/26,Ukrainian Premier League,Dynamo Kyiv,7.3058823529412,4,5,547,731,74.83,96,28,21,91.3,0,0,0,17,29.31,13,9,23,50.0,1296,30.77,0,0,0,65,63.11,14,5,7,8,25,3,3,2,0,0,0,14,58,103,0,0,103,17,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Oleksandr Karavayev,137682,Premier League 24/25,Ukrainian Premier League,Dynamo Kyiv,7.1875,3,1,453,567,79.89,48,14,15,71.43,1,0,0,17,39.53,19,8,11,45.83,1127,15.79,0,0,0,16,48.48,8,4,7,5,25,0,1,0,0,0,0,12,43,33,0,0,76,17,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Oleksandr Karavayev,137682,Premier League 23/24,Ukrainian Premier League,Dynamo Kyiv,7.08,2,3,529,644,82.14,64,18,19,73.08,0,1,1,13,32.5,25,8,21,51.22,1465,8.0,0,0,0,35,67.31,17,5,21,6,27,1,1,1,0,0,0,14,40,52,0,1,110,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Oleksandr Karavayev,137682,UEFA Europa League 24/25,UEFA Europa League,Dynamo Kyiv,6.725,0,0,95,118,80.508474576271,24,3,1,25.0,0,0,0,3,37.5,5,0,1,16.666666666667,334,0.0,0,0,0,8,72.727272727273,8,0,2,0,2,1,2,0,0,0,0,4,8,11,10,0,16,4,4,0,0,0.498435,57,41,4,2,7,58.333333333333,0,0,0,0,0,42,2,10,7,195,0,0,0,0,0,0,0,0,3,4,3,75.0,64,62,0,0.2847,0,0.0
Kostiantyn Vivcharenko,976366,Premier League 25/26,Ukrainian Premier League,Dynamo Kyiv,7.1,0,3,638,777,82.11,95,17,12,70.59,2,0,0,19,35.85,10,2,16,55.17,1350,0.0,0,0,0,36,48.65,18,5,12,21,41,1,2,0,0,0,0,15,53,74,0,0,156,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Kostiantyn Vivcharenko,976366,Premier League 24/25,Ukrainian Premier League,Dynamo Kyiv,7.06875,1,2,735,872,84.29,77,10,10,83.33,3,0,0,19,32.2,12,4,17,60.71,1360,8.333,0,0,0,34,60.71,16,4,6,18,36,4,4,1,0,0,0,15,59,56,0,0,134,17,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Kostiantyn Vivcharenko,976366,Premier League 23/24,Ukrainian Premier League,Dynamo Kyiv,6.9333333333333,0,2,628,741,84.75,70,9,12,63.16,2,0,0,11,28.95,9,0,10,62.5,1107,0.0,0,0,0,22,57.89,21,4,11,10,31,1,2,1,0,0,0,12,38,38,0,0,110,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Kostiantyn Vivcharenko,976366,UEFA Europa League 24/25,UEFA Europa League,Dynamo Kyiv,6.94,0,0,161,201,80.099502487562,46,6,3,75.0,1,0,0,3,33.333333333333,1,0,2,28.571428571429,409,0.0,0,0,0,6,40.0,15,0,2,2,5,3,1,0,0,1,0,4,9,15,9,0,16,5,5,0,0,0.3496965,73,91,8,6,13,56.521739130435,0,0,0,0,2,59,1,17,9,306,0,0,0,0,0,0,0,0,6,4,7,87.5,82,128,0,0.0651,0,0.0
Vladyslav Dubinchak,859393,Premier League 25/26,Ukrainian Premier League,Dynamo Kyiv,6.7,0,0,265,329,80.55,35,5,8,72.73,1,0,0,3,11.54,1,0,3,25.0,545,0.0,0,0,0,11,42.31,8,1,8,4,12,0,3,0,0,0,0,5,26,26,0,0,36,7,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Vladyslav Dubinchak,859393,Premier League 24/25,Ukrainian Premier League,Dynamo Kyiv,7.0619047619048,0,4,840,976,86.07,108,21,30,81.08,4,0,0,28,42.42,9,0,21,60.0,1538,0.0,0,0,0,32,50.79,26,12,16,26,33,1,3,1,0,0,0,15,66,63,0,0,156,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Vladyslav Dubinchak,859393,Premier League 23/24,Ukrainian Premier League,Dynamo Kyiv,7.0045454545455,1,1,803,963,83.39,82,17,37,68.52,5,0,0,15,19.23,17,7,14,28.57,1798,5.882,0,0,0,35,50.72,33,8,21,20,46,2,6,1,0,0,0,18,78,69,0,0,152,22,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Vladyslav Dubinchak,859393,UEFA Europa League 24/25,UEFA Europa League,Dynamo Kyiv,5.95,0,0,158,175,90.285714285714,39,1,4,66.666666666667,2,1,1,1,6.25,1,0,2,40.0,287,0.0,0,0,0,3,60.0,10,0,5,8,4,0,0,0,0,0,0,4,16,5,8,0,14,4,4,0,0,0.12716765,81,78,6,3,15,50.0,0,0,0,0,1,45,4,10,6,273,0,0,0,0,0,0,0,0,1,6,4,66.666666666667,86,105,0,0.0574,0,0.0
Kristian Bilovar,976373,Premier League 25/26,Ukrainian Premier League,Dynamo Kyiv,6.8461538461538,0,0,601,661,90.92,53,2,0,0.0,1,0,0,0,0.0,1,0,20,60.61,1086,0.0,0,0,0,19,41.3,22,6,5,10,22,0,8,1,0,0,0,12,0,46,0,0,117,13,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Kristian Bilovar,976373,Premier League 24/25,Ukrainian Premier League,Dynamo Kyiv,6.73125,0,0,650,707,91.94,42,1,2,66.67,1,0,0,0,0.0,2,0,20,48.78,1128,0.0,0,0,0,21,42.86,33,10,4,8,16,0,3,1,0,0,0,10,0,49,0,0,104,17,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Kristian Bilovar,976373,Premier League 23/24,Ukrainian Premier League,Dynamo Kyiv,6.5166666666667,0,0,205,222,92.34,11,0,1,100.0,1,0,0,0,0.0,1,0,10,58.82,403,0.0,0,0,0,7,63.64,11,8,0,4,5,0,2,0,0,0,0,4,0,11,0,0,36,6,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Kristian Bilovar,976373,UEFA Europa League 24/25,UEFA Europa League,Dynamo Kyiv,6.9142857142857,0,0,294,336,87.5,12,1,2,100.0,1,0,0,0,0.0,0,0,12,44.444444444444,611,0.0,0,0,0,15,45.454545454545,31,0,4,4,4,0,0,0,0,1,0,6,0,33,15,0,35,7,7,0,0,0.03016196,221,73,14,4,20,71.428571428571,0,0,0,0,0,48,2,15,6,424,0,0,0,0,0,0,0,0,1,2,11,78.571428571429,244,92,0,0.0,0,0.0
Vladyslav Zakharchenko,1425402,Premier League 25/26,Ukrainian Premier League,Dynamo Kyiv,6.62,0,0,165,186,88.71,16,0,0,0.0,2,0,0,0,0.0,0,0,3,75.0,302,0.0,0,0,0,11,52.38,4,4,0,4,8,0,2,0,0,0,0,2,1,21,0,0,33,5,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Maksym Korobov,1425401,Premier League 25/26,Ukrainian Premier League,Dynamo Kyiv,6.62,0,0,146,179,81.56,13,3,6,60.0,0,0,0,3,23.08,2,0,2,12.5,420,0.0,0,0,0,7,63.64,8,1,0,6,11,0,1,0,0,0,0,5,13,11,0,0,43,5,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Ruslan Neshcheret,976364,Premier League 25/26,Ukrainian Premier League,Dynamo Kyiv,6.715,0,0,499,552,90.4,12,1,0,0.0,0,0,0,0,0.0,0,0,2,33.33,1800,0.0,0,0,0,80,61.54,6,1,2,0,1,0,0,1,34,5,4,20,0,130,19,0,64,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Ruslan Neshcheret,976364,Premier League 24/25,Ukrainian Premier League,Dynamo Kyiv,7.0846153846154,0,0,317,353,89.8,6,0,1,100.0,0,0,0,0,0.0,0,0,1,100.0,1170,0.0,0,0,0,33,55.0,2,1,0,0,0,0,0,0,35,6,0,13,0,60,8,0,43,13,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Ruslan Neshcheret,976364,Premier League 23/24,Ukrainian Premier League,Dynamo Kyiv,6.625,0,0,73,86,84.88,4,0,0,0.0,0,0,0,0,0.0,0,0,1,50.0,360,0.0,0,0,0,24,70.59,5,3,1,0,1,0,0,0,8,0,1,4,0,34,7,0,12,4,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Ruslan Neshcheret,976364,UEFA Europa League 24/25,UEFA Europa League,Dynamo Kyiv,7.2,0,0,74,102,72.549019607843,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,270,0.0,0,0,0,8,22.857142857143,4,0,0,0,0,0,0,0,10,1,0,3,0,35,4,0,22,3,3,0,0,0.00113493,72,2,0,0,0,0.0,0,0,0,0,0,28,0,9,4,134,0,0,0,3,1,1,0,0,0,0,0,0.0,79,23,0,0.0,0,0.7463
Valentyn Morhun,1087626,Premier League 25/26,Ukrainian Premier League,Dynamo Kyiv,6.35,0,0,26,30,86.67,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,180,0.0,0,0,0,4,50.0,0,0,0,0,0,0,0,0,7,0,0,2,0,8,5,0,6,2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Valentyn Morhun,1087626,Premier League 24/25,Ukrainian Premier League,Dynamo Kyiv,6.8,0,0,17,20,85.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,89,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,3,0,0,1,0,3,1,0,3,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Valentyn Rubchynskyi,1397134,Premier League 24/25,Ukrainian Premier League,Dynamo Kyiv,6.67,3,0,262,280,93.57,28,8,8,80.0,2,0,0,2,50.0,13,4,4,28.57,706,23.08,0,0,0,5,71.43,3,1,8,18,13,1,0,1,0,0,0,6,4,7,0,0,40,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Valentyn Rubchynskyi,1397134,UEFA Europa League 24/25,UEFA Europa League,Dynamo Kyiv,6.6285714285714,0,0,117,141,82.978723404255,34,3,2,33.333333333333,1,0,0,1,33.333333333333,2,0,1,33.333333333333,341,0.0,0,0,0,1,25.0,8,0,8,7,6,0,0,0,0,0,0,4,3,4,7,0,19,7,7,1,0,0.32327706,40,78,5,4,15,38.461538461538,0,0,0,0,7,45,1,4,2,211,0,0,0,0,0,0,0,0,3,6,2,40.0,48,96,0,0.0779,0,
Roman Salenko,1592322,Premier League 24/25,Ukrainian Premier League,Dynamo Kyiv,0.0,0,0,2,3,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,8,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Roman Salenko,1592322,UEFA Europa League 24/25,UEFA Europa League,Dynamo Kyiv,6.2,0,0,4,4,100.0,1,0,0,0.0,0,0,0,0,0.0,0,0,1,100.0,12,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.00246798,3,1,0,0,0,0.0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,0,0.0,0,
Navin Malysh,1146070,Premier League 23/24,Ukrainian Premier League,Dynamo Kyiv,6.35,0,0,17,20,85.0,2,0,0,0.0,0,0,0,0,0.0,0,0,2,100.0,68,0.0,0,0,0,1,50.0,2,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Vladyslav Supryaga,922186,Premier League 23/24,Ukrainian Premier League,Dynamo Kyiv,6.8,0,2,9,10,90.0,0,2,1,100.0,0,0,0,0,0.0,1,1,1,33.33,88,0.0,0,0,0,0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Valerii Luchkevych,287647,Premier League 24/25,Ukrainian Premier League,Dynamo Kyiv,6.8666666666667,0,0,56,71,78.87,9,0,5,71.43,0,0,0,4,80.0,1,0,8,80.0,218,0.0,0,0,0,3,42.86,6,1,1,0,6,0,1,0,0,0,0,2,5,7,0,0,20,5,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Samba Diallo,982323,Premier League 23/24,Ukrainian Premier League,Dynamo Kyiv,6.9625,1,0,56,64,87.5,5,3,14,66.67,2,0,0,0,0.0,14,8,3,42.86,276,7.143,0,0,0,1,25.0,1,1,8,7,6,2,0,0,0,0,0,2,0,4,0,0,14,10,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
