file,league_folder,status,error,columns,total_rows,missing_sofa_id_count,missing_ratio,sofa_id_column,player_name_column
data\structured\transfermarkt\Almanya_bundesliga\1_fuballclub_heidenheim_1846.csv,Almanya_bundesliga,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,27,0,0.0,sofascore_id,name
data\structured\transfermarkt\Danimarka_superliga\vejle_boldklub.csv,Danimarka_superliga,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,23,0,0.0,sofascore_id,name
data\structured\transfermarkt\Danimarka_superliga\viborg_fodsports_forening.csv,Danimarka_superliga,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,24,0,0.0,sofascore_id,name
data\structured\transfermarkt\Fransa_ligue_1\angers_sporting_club_de_louest.csv,Fransa_ligue_1,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,24,0,0.0,sofascore_id,name
data\structured\transfermarkt\Fransa_ligue_1\association_de_la_jeunesse_auxerroise.csv,Fransa_ligue_1,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,24,0,0.0,sofascore_id,name
data\structured\transfermarkt\Fransa_ligue_1\association_sportive_de_monaco_football_club.csv,Fransa_ligue_1,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,26,0,0.0,sofascore_id,name
data\structured\transfermarkt\Fransa_ligue_1\football_club_de_metz.csv,Fransa_ligue_1,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,23,0,0.0,sofascore_id,name
data\structured\transfermarkt\Fransa_ligue_1\football_club_de_nantes.csv,Fransa_ligue_1,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,27,0,0.0,sofascore_id,name
data\structured\transfermarkt\Fransa_ligue_1\football_club_lorientbretagne_sud.csv,Fransa_ligue_1,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,21,0,0.0,sofascore_id,name
data\structured\transfermarkt\Fransa_ligue_1\le_havre_athletic_club.csv,Fransa_ligue_1,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,26,0,0.0,sofascore_id,name
data\structured\transfermarkt\Fransa_ligue_1\lille_olympique_sporting_club.csv,Fransa_ligue_1,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,26,0,0.0,sofascore_id,name
data\structured\transfermarkt\Fransa_ligue_1\olympique_de_marseille.csv,Fransa_ligue_1,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,22,0,0.0,sofascore_id,name
data\structured\transfermarkt\Fransa_ligue_1\olympique_gymnaste_club_nice_cote_dazur.csv,Fransa_ligue_1,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,26,0,0.0,sofascore_id,name
data\structured\transfermarkt\Fransa_ligue_1\olympique_lyonnais.csv,Fransa_ligue_1,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,26,0,0.0,sofascore_id,name
data\structured\transfermarkt\Fransa_ligue_1\paris_football_club.csv,Fransa_ligue_1,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,28,0,0.0,sofascore_id,name
data\structured\transfermarkt\Fransa_ligue_1\paris_saintgermain_football_club.csv,Fransa_ligue_1,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,23,0,0.0,sofascore_id,name
data\structured\transfermarkt\Fransa_ligue_1\racing_club_de_lens.csv,Fransa_ligue_1,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,24,0,0.0,sofascore_id,name
data\structured\transfermarkt\Fransa_ligue_1\racing_club_de_strasbourg_alsace.csv,Fransa_ligue_1,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,24,0,0.0,sofascore_id,name
data\structured\transfermarkt\Fransa_ligue_1\stade_brestois_29.csv,Fransa_ligue_1,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,20,0,0.0,sofascore_id,name
data\structured\transfermarkt\Fransa_ligue_1\stade_rennais_football_club.csv,Fransa_ligue_1,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,23,0,0.0,sofascore_id,name
data\structured\transfermarkt\Fransa_ligue_1\toulouse_football_club.csv,Fransa_ligue_1,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,22,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hirvatistan_hnl\gnk_dinamo_zagreb.csv,Hirvatistan_hnl,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,25,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hirvatistan_hnl\hnk_gorica.csv,Hirvatistan_hnl,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,20,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hirvatistan_hnl\hnk_hajduk_split.csv,Hirvatistan_hnl,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,24,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hirvatistan_hnl\hnk_vukovar_1991.csv,Hirvatistan_hnl,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,15,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hirvatistan_hnl\hrvatski_nogometni_klub_rijeka.csv,Hirvatistan_hnl,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,22,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hirvatistan_hnl\nk_istra_1961.csv,Hirvatistan_hnl,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,13,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hirvatistan_hnl\nk_lokomotiva_zagreb.csv,Hirvatistan_hnl,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,24,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hirvatistan_hnl\nk_osijek_sdd.csv,Hirvatistan_hnl,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,25,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hirvatistan_hnl\nk_slaven_belupo_koprivnica.csv,Hirvatistan_hnl,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,25,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hirvatistan_hnl\nk_varazdin.csv,Hirvatistan_hnl,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,23,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hollanda_eredivisie\afc_ajax_amsterdam.csv,Hollanda_eredivisie,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,24,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hollanda_eredivisie\alkmaar_zaanstreek.csv,Hollanda_eredivisie,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,22,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hollanda_eredivisie\eindhovense_voetbalvereniging_philips_sport_vereniging.csv,Hollanda_eredivisie,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,23,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hollanda_eredivisie\excelsior_rotterdam.csv,Hollanda_eredivisie,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,23,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hollanda_eredivisie\feyenoord_rotterdam.csv,Hollanda_eredivisie,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,28,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hollanda_eredivisie\football_club_groningen.csv,Hollanda_eredivisie,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,21,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hollanda_eredivisie\football_club_twente.csv,Hollanda_eredivisie,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,22,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hollanda_eredivisie\football_club_utrecht.csv,Hollanda_eredivisie,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,24,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hollanda_eredivisie\football_club_volendam.csv,Hollanda_eredivisie,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,26,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hollanda_eredivisie\fortuna_sittardia_combinatie.csv,Hollanda_eredivisie,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,23,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hollanda_eredivisie\go_ahead_eagles.csv,Hollanda_eredivisie,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,25,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hollanda_eredivisie\heracles_almelo.csv,Hollanda_eredivisie,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,27,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hollanda_eredivisie\nijmegen_eendracht_combinatie.csv,Hollanda_eredivisie,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,25,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hollanda_eredivisie\nooit_opgeven_altijd_doorzetten_aangenaam_door_vermaak_en_nuttig_door_ontspanning_combinatie_breda.csv,Hollanda_eredivisie,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,23,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hollanda_eredivisie\prins_hendrik_ende_desespereert_nimmer_combinatie_zwolle.csv,Hollanda_eredivisie,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,25,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hollanda_eredivisie\sparta_rotterdam.csv,Hollanda_eredivisie,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,23,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hollanda_eredivisie\sportclub_heerenveen.csv,Hollanda_eredivisie,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,24,0,0.0,sofascore_id,name
data\structured\transfermarkt\Hollanda_eredivisie\sportclub_telstar.csv,Hollanda_eredivisie,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,24,0,0.0,sofascore_id,name
data\structured\transfermarkt\Ingiltere_premier_league\arsenal_football_club.csv,Ingiltere_premier_league,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,23,0,0.0,sofascore_id,name
data\structured\transfermarkt\Ingiltere_premier_league\association_football_club_bournemouth.csv,Ingiltere_premier_league,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,23,0,0.0,sofascore_id,name
data\structured\transfermarkt\Ingiltere_premier_league\aston_villa_football_club.csv,Ingiltere_premier_league,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,25,0,0.0,sofascore_id,name
data\structured\transfermarkt\Ingiltere_premier_league\brentford_football_club.csv,Ingiltere_premier_league,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,22,0,0.0,sofascore_id,name
data\structured\transfermarkt\Ingiltere_premier_league\brighton_and_hove_albion_football_club.csv,Ingiltere_premier_league,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,23,0,0.0,sofascore_id,name
data\structured\transfermarkt\Ingiltere_premier_league\burnley_football_club.csv,Ingiltere_premier_league,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,24,0,0.0,sofascore_id,name
data\structured\transfermarkt\Ingiltere_premier_league\chelsea_football_club.csv,Ingiltere_premier_league,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,24,0,0.0,sofascore_id,name
data\structured\transfermarkt\Ingiltere_premier_league\crystal_palace_football_club.csv,Ingiltere_premier_league,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,24,0,0.0,sofascore_id,name
data\structured\transfermarkt\Ingiltere_premier_league\everton_football_club.csv,Ingiltere_premier_league,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,22,0,0.0,sofascore_id,name
data\structured\transfermarkt\Ingiltere_premier_league\fulham_football_club.csv,Ingiltere_premier_league,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,23,0,0.0,sofascore_id,name
data\structured\transfermarkt\Ingiltere_premier_league\leeds_united_association_football_club.csv,Ingiltere_premier_league,checked,,player_id | first_name | last_name | name | last_season | current_club_id | player_code | country_of_birth | city_of_birth | country_of_citizenship | date_of_birth | sub_position | position | foot | height_in_cm | contract_expiration_date | agent_name | image_url | international_caps | international_goals | current_national_team_id | url | current_club_domestic_competition_id | current_club_name | market_value_in_eur | highest_market_value_in_eur | sofascore_id,23,0,0.0,sofascore_id,name
