path,status,error,rows,columns_count,file_size_mb,missing_total,missing_ratio,duplicate_rows,encoding,separator,columns,player_col,sofascore_id_col,market_value_col,league_col,club_col,position_col,age_col,minutes_col,goals_col,assists_col
data/structured/sofascore/Danimarka_superliga/randers_fc.csv,ok,,24.0,121.0,0.013,34.0,0.0117,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/structured/sofascore/Danimarka_superliga/silkeborg_if.csv,ok,,25.0,121.0,0.014,34.0,0.0112,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/structured/sofascore/Danimarka_superliga/snderjyske_fodbold.csv,ok,,22.0,121.0,0.01,748.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/structured/sofascore/Danimarka_superliga/vejle.csv,ok,,25.0,121.0,0.014,0.0,0.0,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/structured/sofascore/Danimarka_superliga/viborg_ff.csv,ok,,25.0,121.0,0.011,850.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/structured/sofascore/Fransa_ligue_1/angers.csv,ok,,27.0,121.0,0.011,918.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/structured/sofascore/Fransa_ligue_1/as_monaco.csv,ok,,30.0,121.0,0.013,1020.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/structured/sofascore/Fransa_ligue_1/auxerre.csv,ok,,26.0,121.0,0.011,884.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/structured/sofascore/Fransa_ligue_1/le_havre.csv,ok,,27.0,121.0,0.012,918.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/structured/sofascore/Fransa_ligue_1/lille.csv,ok,,28.0,121.0,0.012,952.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/structured/sofascore/Fransa_ligue_1/lorient.csv,ok,,25.0,121.0,0.011,850.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/structured/sofascore/Fransa_ligue_1/metz.csv,ok,,27.0,121.0,0.011,918.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
